module,type,name,res_id,src,value,comments
web,code,addons/web/static/src/js/tools/debug_manager.js,287,View Fields,View Fields,openerp-web
web,code,addons/web/static/src/xml/base.xml,258,View Fields,View Fields,openerp-web
web,code,addons/web/static/src/xml/base.xml,270,View Metadata,View Metadata,openerp-web
web,code,addons/web/static/src/js/chrome/action_manager.js,577,Warning,Warning,openerp-web
web,code,addons/web/static/src/js/chrome/action_manager_report.js,69,Warning,Warning,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,13,Warning,Warning,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,14,Warning,Warning,openerp-web
web,code,addons/web/static/src/js/views/basic/basic_controller.js,82,Warning,Warning,openerp-web
web,code,addons/web/static/src/js/views/list/list_renderer.js,352,Warning,Warning,openerp-web
web,code,addons/web/static/src/xml/base.xml,606,Warning,Warning,openerp-web
web,code,addons/web/static/src/js/widgets/attach_document.js,90,Warning : You have to save first before attaching a file.,Warning : You have to save first before attaching a file.,openerp-web
web,model_terms,"ir.ui.view,arch_db",web.benchmark_suite,Web Benchmarks,Web Benchmarks,
web,model_terms,"ir.ui.view,arch_db",web.qunit_mobile_suite,Web Mobile Tests,Web Mobile Tests,
web,model_terms,"ir.ui.view,arch_db",web.qunit_suite,Web Tests,Web Tests,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_boxed,Web:,Web:,
web,model_terms,"ir.ui.view,arch_db",web.external_layout_standard,Web:,Web:,
web,code,addons/web/static/src/js/views/search/groupby_menu.js,53,Week,Week,openerp-web
web,code,addons/web/static/src/xml/base.xml,559,Week,Week,openerp-web
web,code,addons/web/static/src/xml/web_calendar.xml,81,Week,Week,openerp-web
web,code,addons/web/static/src/js/widgets/rainbow_man.js,37,Well Done!,Well Done!,openerp-web
web,code,addons/web/static/src/xml/base.xml,1384,What do you want to do?,What do you want to do?,openerp-web
web,code,addons/web/static/src/xml/base.xml,29,Widget:,Widget:,openerp-web
web,code,addons/web/static/src/xml/menu.xml,112,Windows/Linux,Windows/Linux,openerp-web
web,code,addons/web/controllers/main.py,497,Wrong login/password,Wrong login/password,
web,code,addons/web/static/src/js/fields/basic_fields.js,2354,Wrong value entered!,Wrong value entered!,openerp-web
web,code,addons/web/static/src/xml/base.xml,290,XML ID:,XML ID:,openerp-web
web,code,addons/web/static/src/js/views/search/groupby_menu.js,56,Year,Year,openerp-web
web,code,addons/web/static/src/xml/base.xml,562,Year,Year,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,23,Yellow,Yellow,openerp-web
web,code,addons/web/static/src/xml/base.xml,862,Yellow,Yellow,openerp-web
web,code,addons/web/static/src/xml/kanban.xml,83,Yellow,Yellow,openerp-web
web,code,addons/web/static/src/js/views/search/search_inputs.js,337,Yes,Yes,openerp-web
web,code,addons/web/static/src/xml/base.xml,49,Yes,Yes,openerp-web
web,code,addons/web/static/src/js/views/search/time_range_menu_options.js,16,Yesterday,Yesterday,openerp-web
web,code,addons/web/static/src/js/chrome/abstract_web_client.js,368,You are back online,You are back online,openerp-web
web,code,addons/web/static/src/js/fields/relational_fields.js,71,"You are creating a new %s, are you sure it does not exist yet?","You are creating a new %s, are you sure it does not exist yet?",openerp-web
web,code,addons/web/static/src/js/widgets/model_field_selector.js,467,You cannot follow relations for this field chain construction,You cannot follow relations for this field chain construction,openerp-web
web,code,addons/web/controllers/main.py,819,You cannot leave any password empty.,You cannot leave any password empty.,
web,code,addons/web/static/src/js/core/misc.js,17,"You may not believe it,<br />but the application is actually loading...","You may not believe it,<br />but the application is actually loading...",openerp-web
web,code,addons/web/static/src/js/chrome/action_manager_report.js,29,You need to start Odoo with at least two workers to print a pdf version of the reports.,You need to start Odoo with at least two workers to print a pdf version of the reports.,openerp-web
web,code,addons/web/static/src/js/chrome/action_manager_report.js,26,You should upgrade your version of Wkhtmltopdf to at least 0.12.0 in order to get a correct display of headers and footers as well as support for table-breaking between pages.,You should upgrade your version of Wkhtmltopdf to at least 0.12.0 in order to get a correct display of headers and footers as well as support for table-breaking between pages.,openerp-web
web,code,addons/web/static/src/js/services/crash_manager.js,229,Your Odoo session expired. Please refresh the current web page.,Your Odoo session expired. Please refresh the current web page.,openerp-web
web,code,addons/web/static/src/js/chrome/action_manager_report.js,22,Your installation of Wkhtmltopdf seems to be broken. The report will be shown in html.,Your installation of Wkhtmltopdf seems to be broken. The report will be shown in html.,openerp-web
web,code,addons/web/static/src/js/views/kanban/kanban_record.js,250,[No widget %s],[No widget %s],openerp-web
web,code,addons/web/static/src/js/core/translation.js,113,a day ago,a day ago,openerp-web
web,code,addons/web/static/src/js/core/translation.js,109,about a minute ago,about a minute ago,openerp-web
web,code,addons/web/static/src/js/core/translation.js,115,about a month ago,about a month ago,openerp-web
web,code,addons/web/static/src/js/core/translation.js,117,about a year ago,about a year ago,openerp-web
web,code,addons/web/static/src/js/core/translation.js,111,about an hour ago,about an hour ago,openerp-web
web,code,addons/web/static/src/xml/base.xml,639,all records,all records,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,28,child of,child of,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,168,contains,contains,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,23,contains,contains,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,24,does not contain,does not contain,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,169,doesn't contain,doesn't contain,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,277,greater than,greater than,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,306,greater than,greater than,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,279,greater than or equal to,greater than or equal to,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,308,greater than or equal to,greater than or equal to,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,25,in,in,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,298,is,is,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,333,is,is,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,863,is,is,openerp-web
web,code,addons/web/static/src/xml/base.xml,727,is,is,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,188,is after,is after,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,190,is after or equal to,is after or equal to,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,189,is before,is before,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,191,is before or equal to,is before or equal to,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,192,is between,is between,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,170,is equal to,is equal to,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,186,is equal to,is equal to,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,275,is equal to,is equal to,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,304,is equal to,is equal to,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,352,is false,is false,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,334,is not,is not,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,864,is not,is not,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,18,is not =,is not =,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,171,is not equal to,is not equal to,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,187,is not equal to,is not equal to,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,276,is not equal to,is not equal to,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,305,is not equal to,is not equal to,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,173,is not set,is not set,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,194,is not set,is not set,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,282,is not set,is not set,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,311,is not set,is not set,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,336,is not set,is not set,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,37,is not set,is not set,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,172,is set,is set,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,193,is set,is set,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,281,is set,is set,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,310,is set,is set,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,335,is set,is set,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,36,is set,is set,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,351,is true,is true,openerp-web
web,code,addons/web/static/src/js/core/utils.js,113,kMGTPE,kMGTPE,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,278,less than,less than,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,307,less than,less than,openerp-web
web,code,addons/web/static/src/js/core/translation.js,108,less than a minute ago,less than a minute ago,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,280,less than or equal to,less than or equal to,openerp-web
web,code,addons/web/static/src/js/views/search/search_filters.js,309,less than or equal to,less than or equal to,openerp-web
web,code,addons/web/static/src/xml/base.xml,729,not,not,openerp-web
web,code,addons/web/static/src/js/views/search/search_inputs.js,237,not a valid integer,not a valid integer,openerp-web
web,code,addons/web/static/src/js/views/search/search_inputs.js,252,not a valid number,not a valid number,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,26,not in,not in,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,674,not set (false),not set (false),openerp-web
web,code,addons/web/static/src/xml/base.xml,648,of the following rules:,of the following rules:,openerp-web
web,code,addons/web/static/src/xml/base.xml,663,of:,of:,openerp-web
web,code,addons/web/static/src/xml/base.xml,720,or,or,openerp-web
web,code,addons/web/static/src/xml/base.xml,1320,or,or,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,29,parent of,parent of,openerp-web
web,code,addons/web/static/src/xml/base.xml,604,record(s),record(s),openerp-web
web,code,addons/web/static/src/xml/kanban.xml,42,remaining),remaining),openerp-web
web,code,addons/web/static/src/xml/base.xml,729,set,set,openerp-web
web,code,addons/web/static/src/js/widgets/domain_selector.js,674,set (true),set (true),openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,73,Activity,Activity,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,160,Activity,Activity,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,192,Are you sure you want to remove this node ? This will remove its connected transitions as well.,Are you sure you want to remove this node ? This will remove its connected transitions as well.,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,172,Are you sure you want to remove this transition?,Are you sure you want to remove this transition?,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,73,Create:,Create:,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,110,Create:,Create:,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_view.js,16,Diagram,Diagram,openerp-web
web_diagram,code,addons/web_diagram/static/src/xml/base_diagram.xml,5,New Node,New Node,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,143,Open:,Open:,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,160,Open:,Open:,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,110,Transition,Transition,openerp-web
web_diagram,code,addons/web_diagram/static/src/js/diagram_controller.js,143,Transition,Transition,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,35,"'Alt tag' specifies an alternate text for an image, if the image cannot be displayed (slow connection, missing image, screen reader ...).","'Alt tag' specifies an alternate text for an image, if the image cannot be displayed (slow connection, missing image, screen reader ...).",openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,44,'Title tag' is shown as a tooltip when you hover the picture.,'Title tag' is shown as a tooltip when you hover the picture.,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,36,(ALT Tag),(ALT Tag),openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,45,(TITLE Tag),(TITLE Tag),openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,196,(URL or Embed),(URL or Embed),openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1032,"(YouTube, Vimeo, Vine, Instagram, DailyMotion or Youku)","(YouTube, Vimeo, Vine, Instagram, DailyMotion or Youku)",openerp-web
web_editor,model_terms,"ir.ui.view,arch_db",web_editor.snippets,"<i class=""fa fa-th-large""/> First Panel","<i class=""fa fa-th-large""/> First Panel",
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,583,A server error occured. Please check you correctly signed in and that the file you are saving is correctly formatted.,A server error occured. Please check you correctly signed in and that the file you are saving is correctly formatted.,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,201,Accepts,Accepts,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1082,Action,Action,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,113,Add,Add,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,109,Add an image URL,Add an image URL,openerp-web
web_editor,model_terms,"ir.ui.view,arch_db",web_editor.snippets,Add blocks,Add blocks,
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1067,Align center,Align center,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1066,Align left,Align left,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1068,Align right,Align right,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,102,Alternate Upload,Alternate Upload,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,336,Aspect Ratio,Aspect Ratio,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,375,Assign a focal point that will always be visible,Assign a focal point that will always be visible,openerp-web
web_editor,model,"ir.model,name",web_editor.model_ir_attachment,Attachment,Attachment,
web_editor,model,"ir.model.fields,field_description",web_editor.field_ir_attachment__local_url,Attachment URL,Attachment URL,
web_editor,code,addons/web_editor/static/src/xml/editor.xml,198,Attention,Attention,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,209,Autoplay,Autoplay,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1073,Background Color,Background Color,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,28,Background Color,Background Color,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/snippets.options.js,986,Background Image Sizing,Background Image Sizing,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,416,Background height,Background height,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,428,Background position,Background position,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,454,Background repeat,Background repeat,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,402,Background size,Background size,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,405,Background width,Background width,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/snippets.editor.js,271,Block,Block,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,993,Bold,Bold,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,843,Careful !,Careful !,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,136,Center,Center,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,81,Change media description and tooltip,Change media description and tooltip,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,198,Checked,Checked,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1080,Close,Close,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/translator.js,56,Close,Close,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1636,Close,Close,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,36,Close,Close,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1044,Code,Code,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1060,Code View,Code View,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,283,Color,Color,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/snippets.editor.js,269,Column,Column,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,82,Common colors,Common colors,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,370,Contain,Contain,openerp-web
web_editor,code,addons/web_editor/static/src/xml/translator.xml,7,Content to translate,Content to translate,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,197,Copy-paste your URL or embed code here,Copy-paste your URL or embed code here,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,369,Cover,Cover,openerp-web
web_editor,model,"ir.model.fields,field_description",web_editor.field_web_editor_converter_test_sub__create_uid,Created by,Created by,
web_editor,model,"ir.model.fields,field_description",web_editor.field_web_editor_converter_test_sub__create_date,Created on,Created on,
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,201,Crop Image,Crop Image,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1634,Crop Image,Crop Image,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,371,Custom,Custom,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1072,Custom Color,Custom Color,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,15,Customize,Customize,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,201,Dailymotion,Dailymotion,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/summernote.js,2036,Default,Default,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,274,Default,Default,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,455,Define if/how the background image will be repeated,Define if/how the background image will be repeated,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,211,Description,Description,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,35,Description,Description,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/snippets.options.js,990,Discard,Discard,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,38,Discard,Discard,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1643,Discard,Discard,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,12,Discard,Discard,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,139,Discard,Discard,openerp-web
web_editor,model,"ir.model.fields,field_description",web_editor.field_web_editor_converter_test_sub__display_name,Display Name,Display Name,
web_editor,code,addons/web_editor/static/src/xml/editor.xml,57,Document,Document,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1084,Document Style,Document Style,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,970,Double-click to edit,Double-click to edit,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1013,Drag an image here,Drag an image here,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,18,Drag to Move,Drag to Move,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,19,Duplicate Container,Duplicate Container,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,192,Edit,Edit,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1022,Edit,Edit,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,98,Expected ,Expected ,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1005,File / Image,File / Image,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,278,Flat,Flat,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,353,Flip Horizontal,Flip Horizontal,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,354,Flip Vertical,Flip Vertical,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1010,Float Left,Float Left,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1012,Float None,Float None,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1011,Float Right,Float Right,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1074,Font Color,Font Color,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1001,Font Family,Font Family,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1002,Font Size,Font Size,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,43,Format,Format,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1620,Free,Free,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1059,Full Screen,Full Screen,openerp-web
web_editor,code,addons/web_editor/static/src/xml/backend.xml,21,Fullscreen,Fullscreen,openerp-web
web_editor,model,"ir.model,name",web_editor.model_ir_http,HTTP Routing,HTTP Routing,
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1046,Header 1,Header 1,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1047,Header 2,Header 2,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1048,Header 3,Header 3,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1049,Header 4,Header 4,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1050,Header 5,Header 5,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1051,Header 6,Header 6,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1058,Help,Help,openerp-web
web_editor,code,addons/web_editor/static/src/xml/translator.xml,5,Here are the visuals used to help you translate efficiently:,Here are the visuals used to help you translate efficiently:,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,226,Hide Dailymotion logo,Hide Dailymotion logo,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,223,Hide Youtube logo,Hide Youtube logo,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,220,Hide fullscreen button,Hide fullscreen button,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,217,Hide player controls,Hide player controls,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,229,Hide sharing button,Hide sharing button,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,431,Horizontal,Horizontal,openerp-web
web_editor,model,"ir.model.fields,field_description",web_editor.field_web_editor_converter_test_sub__id,ID,ID,
web_editor,code,addons/web_editor/static/src/js/editor/editor.js,126,"If you discard the current edition, all unsaved changes will be lost. You can cancel to return to the edition mode.","If you discard the current edition, all unsaved changes will be lost. You can cancel to return to the edition mode.",openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/ace.js,842,"If you reset this file, all your customizations will be lost as it will be reverted to the default file.","If you reset this file, all your customizations will be lost as it will be reverted to the default file.",openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,327,"If you want to crop it, please first download it from the original source and upload it in Odoo.","If you want to crop it, please first download it from the original source and upload it in Odoo.",openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,56,Image,Image,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1015,Image URL,Image URL,openerp-web
web_editor,code,addons/web_editor/static/src/xml/translator.xml,10,"In this mode, you can only translate texts. To change the structure of the page, you must edit the master page.
        Each modification on the master page is automatically applied to all translated versions.","In this mode, you can only translate texts. To change the structure of the page, you must edit the master page.
        Each modification on the master page is automatically applied to all translated versions.",openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,31,Include All SCSS Files,Include All SCSS Files,openerp-web
web_editor,code,addons/web_editor/static/src/xml/ace.xml,22,Include Asset Bundles,Include Asset Bundles,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1065,Indent,Indent,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1038,Insert Horizontal Rule,Insert Horizontal Rule,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1006,Insert Image,Insert Image,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1020,Insert Link,Insert Link,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1030,Insert Video,Insert Video,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,201,Instagram,Instagram,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/snippets.editor.js,1109,Install,Install,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,994,Italic,Italic,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1069,Justify full,Justify full,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1079,Keyboard shortcuts,Keyboard shortcuts,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,150,Large,Large,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,266,Large,Large,openerp-web
web_editor,model,"ir.model.fields,field_description",web_editor.field_web_editor_converter_test_sub____last_update,Last Modified on,Last Modified on,
web_editor,model,"ir.model.fields,field_description",web_editor.field_web_editor_converter_test_sub__write_uid,Last Updated by,Last Updated by,
web_editor,model,"ir.model.fields,field_description",web_editor.field_web_editor_converter_test_sub__write_date,Last Updated on,Last Updated on,
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1000,Line Height,Line Height,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1019,Link,Link,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,249,Link Label,Link Label,openerp-web
web_editor,code,addons/web_editor/static/src/js/widgets/widgets.js,1351,Link to,Link to,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,214,Loop,Loop,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,149,Medium,Medium,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,265,Medium,Medium,openerp-web
web_editor,model,"ir.model.fields,field_description",web_editor.field_web_editor_converter_test_sub__name,Name,Name,
web_editor,code,addons/web_editor/static/src/xml/editor.xml,69,Next,Next,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,457,No repeat,No repeat,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,147,None,None,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1076,None,None,openerp-web
web_editor,code,addons/web_editor/static/src/xml/snippets.xml,30,None,None,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1042,Normal,Normal,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/snippets.options.js,989,Ok,Ok,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/translator.js,98,Ok,Ok,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/translator.js,97,"Ok, never show me this again","Ok, never show me this again",openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1025,Open in new window,Open in new window,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,304,Open in new window,Open in new window,openerp-web
web_editor,code,addons/web_editor/static/src/xml/editor.xml,204,Options,Options,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1055,Ordered list,Ordered list,openerp-web
web_editor,code,addons/web_editor/static/src/js/editor/rte.summernote.js,1064,Outdent,Outdent,openerp-web
